Id,SalePrice
1461,119349.06490920963
1462,148879.03503520202
1463,168313.74592944965
1464,196702.186383351
1465,202398.7049294275
1466,169283.59029324132
1467,185697.5641930123
1468,163479.66314922186
1469,180038.26175690786
1470,115887.58890945785
1471,193923.46771583497
1472,113075.2708040538
1473,107740.19741397577
1474,165838.34624623408
1475,120053.18037554741
1476,351251.02391456324
1477,243265.86526949197
1478,296532.4709132968
1479,290131.0764909406
1480,457292.7010250464
1481,312716.66146864864
1482,220330.53863182047
1483,168130.23272093036
1484,166146.8155203113
1485,189204.43450830592
1486,195983.10356066324
1487,325527.49093190714
1488,250001.46377971148
1489,186201.0751130376
1490,237298.80163348617
1491,190018.38439309318
1492,95787.93532438588
1493,200487.64431783877
1494,305922.6714342849
1495,299381.2323650363
1496,233406.60774710772
1497,185732.0596823017
1498,175676.36176764886
1499,183362.0508528736
1500,172855.76514384185
1501,175766.07672132127
1502,171234.96599703503
1503,291135.16929839435
1504,257385.67956352685
1505,236201.94875798505
1506,181223.94184687836
1507,234508.93439506576
1508,185775.06870548017
1509,155613.99235698945
1510,135778.23784346323
1511,136288.15100169726
1512,169609.44600276378
1513,143063.809696406
1514,152558.55541027477
1515,185342.00827507494
1516,147680.0116768865
1517,162422.1308156295
1518,131400.41825476367
1519,202418.4903309426
1520,118520.8603891654
1521,116781.04934846058
1522,169054.65879007016
1523,100598.68888051444
1524,113236.5759332571
1525,115555.74185354583
1526,110829.969192163
1527,102570.3511521704
1528,145878.54638383526
1529,133937.24552327613
1530,208363.64888341015
1531,110365.0823033881
1532,105959.97707544987
1533,155525.3685733512
1534,120704.39002166662
1535,149876.5678998438
1536,111237.5905710809
1537,75247.79803903146
1538,168907.4996913953
1539,178071.64091762446
1540,98570.76370469911
1541,133227.79568339585
1542,130634.51114673217
1543,169344.59120185813
1544,99440.74811872168
1545,120254.45248840624
1546,138366.7258956011
1547,140223.70983985355
1548,134221.10347803417
1549,118878.68995723044
1550,127514.61761160548
1551,116792.63965664546
1552,136260.16597400655
1553,143432.1524286786
1554,125468.77807648924
1555,151123.35939439642
1556,96047.52168626284
1557,91813.08335752576
1558,101910.53945555411
1559,80597.71251702138
1560,129098.74606327625
1561,107068.33330438504
1562,128617.65969258793
1563,112310.8807859316
1564,154645.88906050246
1565,150999.60832257845
1566,219526.87832163813
1567,85754.49065236372
1568,206527.94165807683
1569,119063.56966569644
1570,140014.7589173857
1571,119545.2360079314
1572,135440.26077775366
1573,208066.41443070304
1574,116104.43790132886
1575,211158.99438693468
1576,264548.5452981341
1577,170607.89114318095
1578,131672.1512704086
1579,132516.06100015805
1580,186414.40576124177
1581,156871.81103018922
1582,125974.34565484116
1583,288489.7017263422
1584,222135.23368970014
1585,142403.7206283871
1586,83984.51722510732
1587,106187.9661066302
1588,140234.344792196
1589,106922.30529719034
1590,137057.14565126676
1591,90208.52492762599
1592,113207.35136027406
1593,128758.92507282401
1594,124115.81301387894
1595,95913.93904281528
1596,216365.90537122427
1597,176621.78226688493
1598,209305.11430553364
1599,176390.4757082033
1600,174372.76090496586
1601,73681.10352396268
1602,108510.81242463933
1603,86163.00419850877
1604,268673.12837730825
1605,244642.7534285919
1606,187296.29189661282
1607,173390.28360084962
1608,209651.89488020842
1609,170521.72425108327
1610,147658.05322591463
1611,137752.51513574764
1612,159073.0963145324
1613,165688.2316215039
1614,138289.58656462398
1615,106337.70558302908
1616,89331.89229162532
1617,108724.15219853555
1618,120584.31745387634
1619,151325.64105615162
1620,161807.23447290136
1621,134632.72114535383
1622,142819.34584977545
1623,265965.08562827937
1624,204424.76124738998
1625,111591.80097917258
1626,168879.34332420363
1627,182835.71076283808
1628,264306.9645536994
1629,173402.88263595183
1630,327070.7349194476
1631,210068.82069921168
1632,233718.31996352028
1633,176284.4727954932
1634,183628.49136067304
1635,176914.67059538318
1636,157689.62046753409
1637,186499.99491777772
1638,202982.47414741543
1639,181835.3313141786
1640,247447.3695417863
1641,167204.50034727616
1642,251469.03562244706
1643,237071.96071177372
1644,248615.5085580784
1645,232398.96274727507
1646,160014.76916321972
1647,157146.351945417
1648,126699.07402002678
1649,134103.8221404214
1650,123207.51684510044
1651,125692.33473150902
1652,114506.64140590785
1653,120772.07913550688
1654,157316.061556441
1655,150919.48433598064
1656,151261.40585559348
1657,162723.94403040496
1658,156871.04709189237
1659,133124.3543564771
1660,147682.92058900514
1661,463367.0620289258
1662,377325.74119400594
1663,348716.0964189159
1664,510647.317294486
1665,307674.5874343135
1666,314657.8383507667
1667,394796.51725083165
1668,331292.5931508295
1669,304399.1297603828
1670,332715.8278445913
1671,263073.11136889755
1672,422655.7761947658
1673,312835.7448379611
1674,256933.80719084243
1675,204572.81714410882
1676,203386.84321580557
1677,228269.07939681291
1678,439480.4836789073
1679,366121.3214164287
1680,300659.8167162959
1681,250365.5503199966
1682,301326.6072126173
1683,208209.74617053685
1684,192163.89134723315
1685,176419.61814871975
1686,173648.21746794024
1687,175962.77502976346
1688,192859.64346445352
1689,199025.44692690446
1690,201457.21669471523
1691,193084.26858851383
1692,250596.53125070714
1693,171229.03743433315
1694,177320.25645451003
1695,166806.66719421832
1696,263841.4303995253
1697,175087.75311419036
1698,373946.9653432135
1699,319347.4053686142
1700,261463.19895146097
1701,273617.91548511724
1702,256545.42299851796
1703,270994.7251862155
1704,284773.44438850787
1705,241982.43203221526
1706,427225.0704434458
1707,204885.9051792255
1708,214037.26111191197
1709,279790.9095398988
1710,221383.5375744201
1711,282692.7113809676
1712,256137.47411514132
1713,299909.30631609727
1714,231098.40254292142
1715,211334.66798738402
1716,179811.6686762589
1717,177356.2438452966
1718,131420.2806717502
1719,194864.86007739033
1720,222679.03104213404
1721,173685.97626668293
1722,127147.74101395452
1723,157218.85519348684
1724,191543.2611270077
1725,218716.422502745
1726,186072.70637459296
1727,152339.06128538266
1728,184430.78782900065
1729,161696.22062135776
1730,161705.93258811312
1731,122994.14696368513
1732,124644.63752492314
1733,108974.74315079708
1734,117429.04622058883
1735,139216.05572294485
1736,117874.8394026307
1737,349483.259952542
1738,283235.19282186637
1739,299084.0495935317
1740,215064.9767158196
1741,194667.59426618723
1742,178138.33459114417
1743,198484.52270627674
1744,303690.5790111435
1745,195922.3853668343
1746,185639.51413904544
1747,213556.9964737252
1748,221624.9009599841
1749,153503.3266245052
1750,129641.0067498215
1751,253689.33860725822
1752,114914.17206691878
1753,144468.08067231663
1754,209783.5819603555
1755,153718.3693877053
1756,140949.7167757714
1757,114349.00504811863
1758,137973.65225524828
1759,159366.43187590834
1760,167978.03201098493
1761,157672.04793169515
1762,171118.08273636465
1763,168690.0840761521
1764,107976.95407752787
1765,165023.30402856274
1766,188860.6704509516
1767,237861.27703142093
1768,136457.29465855088
1769,172193.44061478582
1770,158326.52601704674
1771,120778.87810198106
1772,130964.80662923126
1773,128689.90041757238
1774,130083.4360065696
1775,131156.37168768898
1776,121124.86290375928
1777,103806.53445719872
1778,136626.81923343308
1779,109060.79925091169
1780,175113.70079675084
1781,118948.02195542687
1782,86753.7973174158
1783,150652.3944582311
1784,105455.34758411991
1785,124008.45062446174
1786,147590.5311261347
1787,160073.1441117736
1788,66029.62715125308
1789,106443.58151965348
1790,74546.16350833206
1791,195293.52641590603
1792,154897.99536210304
1793,129480.11538449545
1794,166311.79812167527
1795,121505.92603490801
1796,115719.62606423488
1797,130716.49860058157
1798,112917.19600545577
1799,110669.40688771025
1800,111734.29549699093
1801,123071.36581478699
1802,143950.41589808557
1803,143365.3246568686
1804,139986.45170257834
1805,136664.1352008125
1806,135231.28801175635
1807,143688.18040840884
1808,124650.87046592604
1809,116281.55818672385
1810,142406.2406462789
1811,86858.99080840216
1812,95923.28323736618
1813,123132.96235129896
1814,98683.20505733628
1815,66980.33102403404
1816,105066.9322898913
1817,107347.9079028101
1818,142982.19433910266
1819,132977.98604172887
1820,70910.96744496701
1821,106958.53907243525
1822,152814.92405847562
1823,62015.7244823015
1824,128000.47115040796
1825,129006.30262987054
1826,95245.31828129574
1827,102473.10498891035
