Id,SalePrice
1461,129323.44
1462,168402.1
1463,180173.19
1464,202806.14
1465,195429.22
1466,179721.52
1467,188009.53
1468,168669.34
1469,157350.62
1470,119087.414
1471,204596.58
1472,93841.24
1473,105959.805
1474,157127.23
1475,110648.336
1476,396490.78
1477,256803.86
1478,309245.38
1479,261783.88
1480,503046.47
1481,318023.06
1482,200095.77
1483,179200.25
1484,165733.1
1485,157056.27
1486,200401.97
1487,354922.8
1488,233327.2
1489,209443.16
1490,224525.17
1491,189779.78
1492,101879.86
1493,206234.22
1494,328496.88
1495,295670.47
1496,223152.83
1497,168842.4
1498,157193.72
1499,150025.19
1500,158830.25
1501,188525.16
1502,143243.95
1503,301441.72
1504,236402.3
1505,228179.75
1506,177922.8
1507,251777.31
1508,192796.03
1509,155872.33
1510,152967.55
1511,139546.33
1512,175113.94
1513,136178.55
1514,189872.02
1515,235604.52
1516,154065.39
1517,155675.58
1518,126747.414
1519,251067.62
1520,139410.05
1521,146928.97
1522,175228.5
1523,109258.54
1524,117184.23
1525,122933.98
1526,124061.1
1527,100293.484
1528,136411.22
1529,150351.52
1530,186334.3
1531,111104.34
1532,113327.43
1533,154079.03
1534,122110.8
1535,170830.44
1536,111443.484
1537,81719.98
1538,171009.36
1539,189366.72
1540,99729.93
1541,160069.58
1542,129856.54
1543,223340.53
1544,89986.65
1545,115132.375
1546,127686.016
1547,140249.22
1548,132414.08
1549,104700.58
1550,135829.33
1551,112868.78
1552,150531.53
1553,156287.17
1554,102587.39
1555,180613.3
1556,78509.48
1557,100619.53
1558,89019.43
1559,95412.836
1560,119816.195
1561,150984.2
1562,120558.35
1563,103401.625
1564,147205.9
1565,145978.36
1566,259339.33
1567,78928.73
1568,210456.58
1569,135086.69
1570,138987.75
1571,128093.73
1572,137605.89
1573,249000.88
1574,103699.42
1575,207727.1
1576,232390.48
1577,208664.5
1578,137618.89
1579,155906.78
1580,197821.66
1581,156143.61
1582,130930.68
1583,362371.28
1584,248507.84
1585,144588.55
1586,73215.63
